"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.648","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.789","Haar0.804","Haar0.812","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.867","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"190",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915646527007873,0.401984374793872,0.73615119338288,-0.67681712484316,-0.323803972556314,-0.946124192353599,-0.996479468310524,-0.0838371590380768,-0.477334379571158,0.878721736432767,0.612717544031459,0.7903019747135,0.969940137296603,-0.24334364602563,0.167084015325855,-0.985942661528848,-0.835609810418976,-0.549323442728929,-0.838888189751651,0.544303780158836,0,0.00458057155093668,0.638090046428592,0.357329382020472,0,0,0,0,0,0,0,0,0,0,0.184160305343511,0.0339150180642154
"191",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918040115674839,0.396487510536874,0.727982880073802,-0.685595307976545,-0.340767876006989,-0.940147464327637,-0.9982032937317,-0.0599181473610936,-0.45078240187579,0.892633870161274,0.64074410910457,0.767754509363371,0.958876475295867,-0.283823721919389,0.11962098410029,-0.992819631233628,-0.864020022908077,-0.503457446080527,-0.804767279973962,0.593590452318187,0,0.00349797887531557,0.627304852459281,0.369197168665403,0,0,0,0,0,0,0,0,0,0,0.185114503816794,0.0342673795233378
"192",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920400705588726,0.390976394622203,0.719709898957622,-0.694274917696448,-0.357621542652004,-0.933866603017369,-0.999353061728244,-0.0359646773151819,-0.423825371406332,0.905743923276488,0.667941630404517,0.744213664462401,0.946124192353599,-0.323803972556313,0.0718828207779907,-0.99741308397123,-0.889915220147494,-0.456125970483853,-0.767754509363372,0.640744109104569,0,0.002561119829105,0.616180052033221,0.381258828137674,0,0,0,0,0,0,0,0,0,0,0.186068702290076,0.0346215619719131
"193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922728211898639,0.385451225145725,0.711333439505709,-0.70285470606732,-0.374359520409444,-0.927283640251898,-0.999928111079281,-0.011990524318043,-0.396487510536874,0.918040115674839,0.694274917696448,0.719709898957622,0.93170574576496,-0.363213991069396,0.0239793246643819,-0.999712454653157,-0.913220025624854,-0.4074667898096,-0.727982880073802,0.685595307976544,0,0.00176999441230497,0.604715645150413,0.393514360437282,0,0,0,0,0,0,0,0,0,0,0.187022900763359,0.0349775654099411
"194",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92502255094287,0.379912200708461,0.70285470606732,-0.711333439505708,-0.390976394622202,-0.920400705588726,-0.999928111079281,0.0119905243180427,-0.368793383838565,0.929511398551358,0.719709898957621,0.694274917696448,0.915646527007874,-0.401984374793871,-0.0239793246643812,-0.999712454653157,-0.933866603017369,-0.357621542652005,-0.685595307976545,0.727982880073801,0,0.00112460262491546,0.592911631810855,0.405963765564229,0,0,0,0,0,0,0,0,0,0,0.187977099236641,0.0353353898374221
"195",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927283640251898,0.374359520409444,0.694274917696448,-0.719709898957622,-0.407466789809601,-0.913220025624854,-0.999353061728244,0.0359646773151816,-0.340767876006989,0.940147464327637,0.744213664462401,0.667941630404517,0.897974817027588,-0.440046847488162,-0.07188282077799,-0.99741308397123,-0.95179485365184,-0.306735320042985,-0.64074410910457,0.767754509363371,0,0.000624944466936492,0.580768012014549,0.418607043518515,0,0,0,0,0,0,0,0,0,0,0.188931297709924,0.0356950352543558
"196",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929511398551358,0.368793383838565,0.685595307976545,-0.727982880073801,-0.423825371406331,-0.905743923276488,-0.9982032937317,0.0599181473610933,-0.312436169501899,0.949938755913759,0.767754509363371,0.640744109104571,0.878721736432768,-0.477334379571157,-0.119620984100289,-0.992819631233629,-0.966952591441658,-0.254956243116856,-0.593590452318188,0.804767279973962,0,0.000271019938368055,0.568284785761493,0.431444194300139,0,0,0,0,0,0,0,0,0,0,0.189885496183206,0.0360565016607424
"197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93170574576496,0.363213991069397,0.67681712484316,-0.73615119338288,-0.440046847488163,-0.897974817027588,-0.996479468310524,0.0838371590380765,-0.283823721919389,0.958876475295867,0.790301974713499,0.612717544031459,0.857921190690822,-0.513781306164056,-0.167084015325855,-0.985942661528849,-0.979295694791629,-0.202435031954897,-0.544303780158836,0.838888189751651,0,6.28290392101518e-05,0.555461953051688,0.444475217909101,0,0,0,0,0,0,0,0,0,0,0.190839694656489,0.0364197890565818
"198",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933866603017369,0.357621542652004,0.667941630404517,-0.744213664462401,-0.456125970483852,-0.889915220147495,-0.994182576820673,0.107707956745111,-0.254956243116855,0.966952591441658,0.811826886876254,0.583898198100328,0.835609810418976,-0.549323442728929,-0.214162747961888,-0.976797992107587,-0.988788235028422,-0.149324566864862,-0.493061199972146,0.869994628191478,0,0,0.542300796050684,0.45769879087536,4.13073955935064e-07,0,0,0,0,0,0,0,0,0,0.191793893129771,0.036784897441874
"199",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93599389263704,0.352016239605734,0.658970100760048,-0.752169134107677,-0.472057538872713,-0.881567739877905,-0.991313940183068,0.131516812608585,-0.225859672111262,0.974159847516717,0.832301395272687,0.554323359986875,0.811826886876255,-0.583898198100327,-0.260748899414669,-0.965406656002557,-0.995402580982826,-0.0957794433724063,-0.440046847488164,0.897974817027587,0,0,0.529085955510314,0.470821102849601,9.29416400853597e-05,0,0,0,0,0,0,0,0,0,0.192748091603053,0.0371518268166191
"200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938087538159007,0.346398283411989,0.649903825816918,-0.760016458498454,-0.487836398867278,-0.872935076589437,-0.987875208123941,0.155250034377066,-0.196560153771512,0.980491767405173,0.851699008416644,0.524031295880413,0.78661430276995,-0.617444684710902,-0.306735320042986,-0.95179485365184,-0.999119479419385,-0.0419555222198238,-0.385451225145724,0.922728211898639,0,0,0.516034117408328,0.483618487394731,0.000347395196941274,0,0,0,0,0,0,0,0,0,0.193702290076336,0.037520577180817
"201",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940147464327637,0.340767876006989,0.640744109104571,-0.767754509363371,-0.503457446080527,-0.864020022908076,-0.983868358226099,0.17889397329558,-0.167084015325855,0.985942661528848,0.869994628191478,0.493061199972146,0.760016458498454,-0.649903825816918,-0.352016239605732,-0.93599389263704,-0.999928111079281,0.0119905243180415,-0.329470517538601,0.944165863645179,0,0,0.503145281744725,0.496090944510752,0.000763773744523678,0,0,0,0,0,0,0,0,0,0.194656488549618,0.0378911485344677
"202",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942173597099329,0.335125219774507,0.631492267587301,-0.775382174142177,-0.518915627177137,-0.854825462811771,-0.979295694791629,0.202435031954897,-0.13745774270541,0.99050763195966,0.887164582323913,0.461453143742718,0.73208019396033,-0.681218459534829,-0.396487510536874,-0.918040115674839,-0.997826122173364,0.0659016684801395,-0.272305886443313,0.962210737940666,0,0,0.490419448519505,0.508238474197662,0.00134207728283257,0,0,0,0,0,0,0,0,0,0.195610687022901,0.0382635408775712
"203",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944165863645179,0.3294705175386,0.622149631474913,-0.782898356145694,-0.534205941508202,-0.845354370697482,-0.974159847516717,0.22585967211126,-0.107707956745111,0.994182576820673,0.903186655013043,0.429248024114672,0.70285470606732,-0.711333439505709,-0.440046847488162,-0.897974817027588,-0.992819631233629,0.119620984100289,-0.214162747961889,0.976797992107586,0,0,0.477856617732669,0.520061076455463,0.00208230581186796,0,0,0,0,0,0,0,0,0,0.196564885496183,0.0386377542101276
"204",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946124192353599,0.323803972556314,0.612717544031459,-0.7903019747135,-0.549323442728929,-0.835609810418976,-0.968463769979336,0.249154422472114,-0.0778613892634177,0.996964193971865,0.918040115674839,0.396487510536873,0.67239146210656,-0.740195732010259,-0.482594062588735,-0.875844147525175,-0.984923211303205,0.172992103392557,-0.155250034377066,0.987875208123941,0,0,0.465456789384217,0.531558751284154,0.00298445933162983,0,0,0,0,0,0,0,0,0,0.197519083969466,0.0390137885321368
"205",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948048512832887,0.318125788510382,0.603197361382113,-0.797591965369296,-0.564263240398753,-0.825594934295686,-0.962210737940667,0.272305886443312,-0.0479448590423089,0.99884998397728,0.93170574576496,0.363213991069398,0.64074410910457,-0.767754509363371,-0.524031295880413,-0.851699008416644,-0.974159847516717,0.225859672111261,-0.0957794433724064,0.995402580982826,0,0,0.453219963474147,0.542731498683734,0.00404853784211819,0,0,0,0,0,0,0,0,0,0.198473282442748,0.0393916438435989
"206",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94993875591376,0.312436169501898,0.593590452318187,-0.804767279973963,-0.579020501563373,-0.815312982092951,-0.955404347461243,0.295300749833381,-0.0179852477291287,0.99983825235091,0.944165863645179,0.3294705175386,0.607968379352631,-0.793961239423774,-0.564263240398753,-0.825594934295686,-0.960560870194461,0.278069801760744,-0.0359646773151805,0.999353061728244,0,0,0.441146140002461,0.553579318654205,0.00527454134333305,0,0,0,0,0,0,0,0,0,0.199427480916031,0.0397713201445137
"207",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95179485365184,0.306735320042986,0.583898198100328,-0.811826886876254,-0.593590452318187,-0.804767279973963,-0.948048512832887,0.318125788510381,0.0119905243180426,0.999928111079281,0.955404347461243,0.295300749833381,0.574121992259925,-0.81876977106113,-0.603197361382113,-0.797591965369296,-0.944165863645179,0.3294705175386,0.0239793246643811,0.999712454653157,0,0,0.429235318969159,0.564102211195566,0.00666246983527439,0,0,0,0,0,0,0,0,0,0.200381679389313,0.0401528174348814
"208",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953616739330096,0.301023445049443,0.574121992259925,-0.818769771061129,-0.607968379352631,-0.793961239423774,-0.940147464327637,0.340767876006988,0.0419555222198222,0.999119479419385,0.965406656002556,0.260748899414671,0.539264552707283,-0.842136415430074,-0.64074410910457,-0.767754509363372,-0.92502255094287,0.37991220070846,0.0838371590380744,0.996479468310524,0,0,0.41748750037424,0.574300176307818,0.00821232331794222,0,0,0,0,0,0,0,0,0,0.201335877862595,0.0405361357147019
"209",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955404347461243,0.295300749833381,0.564263240398753,-0.825594934295686,-0.622149631474913,-0.782898356145694,-0.93170574576496,0.363213991069397,0.0718828207779892,0.99741308397123,0.974159847516717,0.225859672111261,0.503457446080527,-0.864020022908077,-0.67681712484316,-0.73615119338288,-0.903186655013043,0.429248024114672,0.143393731913451,0.989665720153999,0,0,0.405902684217705,0.584173213990959,0.00992410179133654,0,0,0,0,0,0,0,0,0,0.202290076335878,0.0409212749839753
"210",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957157613790092,0.289567440095837,0.554323359986874,-0.832301395272687,-0.636129621116648,-0.771582208930449,-0.922728211898639,0.385451225145725,0.101745528669251,0.994810458024952,0.981652596454545,0.190678210275981,0.466763730168299,-0.884382055561608,-0.711333439505708,-0.70285470606732,-0.878721736432768,0.477334379571157,0.202435031954896,0.979295694791629,0,0,0.394480870499552,0.59372132424499,0.0117978052554574,0,0,0,0,0,0,0,0,0,0.20324427480916,0.0413082352427015
"211",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958876475295867,0.28382372191939,0.544303780158837,-0.83888818975165,-0.649903825816918,-0.760016458498454,-0.913220025624854,0.407466789809601,0.131516812608586,0.991313940183067,0.987875208123941,0.155250034377066,0.429248024114671,-0.903186655013044,-0.744213664462401,-0.667941630404517,-0.851699008416644,0.524031295880413,0.260748899414671,0.965406656002556,0,0,0.383222059219784,0.602944507069912,0.0138334337103047,0,0,0,0,0,0,0,0,0,0.204198473282443,0.0416970164908805
"212",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960560870194461,0.278069801760743,0.534205941508202,-0.845354370697482,-0.663467789685268,-0.748204846315597,-0.903186655013044,0.429248024114671,0.161169921460416,0.986926672259111,0.992819631233628,0.119620984100291,0.390976394622203,-0.920400705588725,-0.775382174142176,-0.631492267587302,-0.822197129527261,0.569202846265839,0.318125788510381,0.948048512832887,0,0,0.372126250378398,0.611842762465723,0.0160309871558784,0,0,0,0,0,0,0,0,0,0.205152671755725,0.0420876187285123
"213",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978064421606484,0.208302633654914,0.407466789809601,-0.913220025624854,-0.808311610717979,-0.588754906543043,-0.744213664462401,0.667941630404517,0.498268278098994,0.867022908025078,0.95179485365184,-0.306735320042986,-0.101745528669251,-0.994810458024952,-0.994182576820673,-0.107707956745111,-0.312436169501897,0.94993875591376,0.864020022908077,0.503457446080527,0,0,0.251690734475681,0.693277487744889,0.0550317777794301,0,0,0,0,0,0,0,0,0,0.216603053435115,0.0469168827574151
"214",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979295694791629,0.202435031954898,0.396487510536874,-0.918040115674839,-0.818769771061129,-0.574121992259925,-0.727982880073802,0.685595307976544,0.524031295880412,0.851699008416645,0.940147464327637,-0.340767876006988,-0.143393731913451,-0.989665720153999,-0.9982032937317,-0.0599181473610948,-0.26074889941467,0.965406656002556,0.892633870161273,0.450782401875791,0,0,0.24271395733328,0.697951686562272,0.0593343561044483,0,0,0,0,0,0,0,0,0,0.217557251908397,0.0473311578579337
"215",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980491767405173,0.196560153771512,0.385451225145725,-0.922728211898639,-0.82896306323305,-0.55930335221173,-0.711333439505709,0.702854706067319,0.549323442728929,0.835609810418976,0.927283640251898,-0.374359520409444,-0.184789412893487,-0.982778140213996,-0.999928111079281,-0.0119905243180442,-0.208302633654914,0.978064421606484,0.918040115674839,0.396487510536874,0,0,0.233900182629263,0.702300957950545,0.0637988594201929,0,0,0,0,0,0,0,0,0,0.218511450381679,0.0477472539479051
