"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.648","Haar0.656","Haar0.664","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.773","Haar0.781","Haar0.789","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.859","Haar0.867","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"235",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997737685186422,0.0672273125957018,0.134150446501079,-0.99096097688232,-0.97970053718286,-0.200466599321721,-0.265875715027817,0.964007315407122,0.943952317571298,0.330081841596557,0.392794470085423,-0.919626285112769,-0.891139284318707,-0.453729849077557,-0.51261226855183,0.858620208316894,0.822216193882056,0.569175307368569,0.623163038726544,-0.782091955696451,0,0,0.282080446540738,0.675614134492248,0.0423054189670134,0,0,0,0,0,0,0,0,0,0.239292364990689,0.0572608359428371
"236",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998113906539678,0.0613891649405815,0.122546758476105,-0.992462740855796,-0.983067820201632,-0.183242082732137,-0.243246183600377,0.969964583973998,0.953202460029211,0.302332714396342,0.360278789681378,-0.932844678231977,-0.908968031940524,-0.416865826028195,-0.471880366558404,0.881662588327704,0.851031348630773,0.525114886141773,0.576368574219803,-0.81718985961148,0,0,0.273033783936269,0.681188443875255,0.0457777721884769,0,0,0,0,0,0,0,0,0,0.240223463687151,0.0577073125058519
"237",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998455966934897,0.0555489162099488,0.11092629369318,-0.9938286358158,-0.986132296147212,-0.165961123445908,-0.220483454274392,0.975390714734989,0.961637062292875,0.27432491761546,0.327319247469768,-0.944913811009144,-0.925272603389672,-0.379302793842201,-0.430115028103876,0.902774092782464,0.877487756076108,0.479599038715172,0.527602015778932,-0.849491679150542,0,0,0.264134564028495,0.686478372688042,0.0493870632834628,0,0,0,0,0,0,0,0,0,0.241154562383613,0.0581555229584317
"238",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998763854664886,0.0497067662892984,0.0992906430040525,-0.995058474770122,-0.988893021091853,-0.148629044388467,-0.197599991573114,0.980282736423684,0.969248907892068,0.246082414142159,0.293956449454612,-0.955818814328342,-0.940025658827523,-0.341103738979626,-0.387407720913179,0.92190848666061,0.901512088743321,0.432753918352745,0.477030222317462,-0.878886890899934,0,0,0.255382786817419,0.69148392093061,0.0531332922519713,0,0,0,0,0,0,0,0,0,0.242085661080074,0.0586054673005767
"239",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99903755919203,0.0438629151291942,0.0876413993394347,-0.996152089352738,-0.991349144669971,-0.131251184231291,-0.174608326131551,0.984637970243652,0.976031484290054,0.21762936767485,0.260231498449222,-0.965546253275767,-0.953202460029211,-0.302332714396342,-0.343851975659624,0.939023864891076,0.923037759978483,0.384709362576353,0.424826229513579,-0.90527491665089,0,0,0.24677845230304,0.696205088602958,0.0570164590940023,0,0,0,0,0,0,0,0,0,0.243016759776536,0.0590571455322868
"240",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999277071148653,0.0380175627384253,0.0759801574909276,-0.99710932984686,-0.993499910340079,-0.113832895747469,-0.151521047834875,0.988454031335308,0.981978988455571,0.188990122048148,0.226185943437725,-0.974084143691492,-0.964780911865184,-0.263054732138741,-0.299543181129065,0.954082744126043,0.9420051085023,0.335598533303663,0.37116865775387,-0.928565467536452,0,0,0.238321560485357,0.700641875705087,0.0610365638095558,0,0,0,0,0,0,0,0,0,0.243947858472998,0.0595105576535619
"241",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999482382337335,0.0321709091771618,0.0643085138926954,-0.99793006520543,-0.995344655617815,-0.0963795441629278,-0.128350798924404,0.991728830081826,0.987086331827788,0.160189180404798,0.191861728386903,-0.981421966933892,-0.974741599350772,-0.223335654330201,-0.254578375314733,0.967052144830935,0.958361563769333,0.285557547772072,0.316241100968545,-0.948678852962478,0,0,0.230012111364371,0.704794282236997,0.0651936063986318,0,0,0,0,0,0,0,0,0,0.24487895716946,0.0599657036644022
"242",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999653485731196,0.0263231545501069,0.0526280664029106,-0.998614183069062,-0.996882812280002,-0.0788965055038183,-0.105110267074894,0.994460573253382,0.991349144669971,0.131251184231291,0.157301140571422,-0.987550682838572,-0.983067820201632,-0.183242082732138,-0.20905603290023,0.977903663510889,0.972061791674302,0.234725101271563,0.260231498449223,-0.965546253275767,0,0,0.221850104940082,0.708662308198687,0.0694875868612303,0,0,0,0,0,0,0,0,0,0.245810055865922,0.0604225835648076
"243",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999790375474136,0.0204744989996482,0.0409404140850061,-0.999161589781427,-0.998113906539678,-0.061389164940582,-0.0818121784469693,0.996647764989096,0.994763779808135,0.102200892275124,0.122546758476106,-0.992462740855796,-0.989745612840477,-0.142841247064803,-0.163075849596122,0.986613534915523,0.983067820201632,0.183242082732138,0.203331491798732,-0.979109955236337,0,0,0.21383554121249,0.712245953590158,0.0739185051973513,0,0,0,0,0,0,0,0,0,0.246741154562384,0.0608811973547781
"244",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999893046881032,0.014625142699008,0.0292471569887619,-0.999572210402067,-0.99903755919203,-0.0438629151291948,-0.0584692907184661,0.998289207616149,0.997327315751495,0.0730631593617259,0.0876413993394358,-0.996152089352738,-0.994763779808135,-0.102200892275124,-0.116738523802432,0.993162684085759,0.991349144669971,0.131251184231292,0.145735769213108,-0.989323549488166,0,0,0.205968420181595,0.71554521841141,0.0784863614069948,0,0,0,0,0,0,0,0,0,0.247672253258845,0.0613415450343137
"245",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999961496437904,0.00877528584539227,0.0175498959312576,-0.999845988716663,-0.999653485731196,-0.0263231545501068,-0.0350943860985256,0.999384002305604,0.99903755919203,0.0438629151291949,0.0526280664029104,-0.998614183069062,-0.998113906539678,-0.0613891649405831,-0.0701455360752054,0.997536768128735,0.996882812280002,0.0788965055038196,0.0876413993394361,-0.996152089352738,0,0,0.198248741847397,0.718560102662442,0.0831911554901608,0,0,0,0,0,0,0,0,0,0.248603351955307,0.0618036266034144
"246",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999572180203,0.00292512865313806,0.0058502322777172,-0.999982887244725,-0.999961496437904,-0.00877528584539217,-0.0117002643282479,0.999931549564594,0.999893046881032,0.0146251426990084,0.0175498959312574,-0.999845988716663,-0.999790375474136,-0.020474498999649,-0.0233989268801204,0.999726207629298,0.999653485731196,0.0263231545501089,0.0292471569887629,-0.999572210402067,0,0,0.190676506209895,0.721290606343256,0.0880328874468493,0,0,0,0,0,0,0,0,0,0.249534450651769,0.0622674420620802
"247",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999572180203,-0.00292512865313772,-0.00585023227771651,-0.999982887244725,-0.999961496437904,0.0087752858453918,0.0117002643282465,0.999931549564594,0.999893046881032,-0.0146251426990069,-0.0175498959312567,-0.999845988716663,-0.999790375474136,0.0204744989996463,0.0233989268801177,0.999726207629298,0.999653485731196,-0.026323154550106,-0.0292471569887599,-0.999572210402067,0,0,0.18325171326909,0.723736729453849,0.0930115572770603,0,0,0,0,0,0,0,0,0,0.250465549348231,0.0627329914103111
"248",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999961496437904,-0.00877528584539215,-0.0175498959312574,-0.999845988716663,-0.999653485731196,0.0263231545501064,0.0350943860985252,0.999384002305604,0.99903755919203,-0.0438629151291943,-0.0526280664029097,-0.998614183069062,-0.998113906539678,0.0613891649405823,0.0701455360752044,0.997536768128735,0.996882812280002,-0.0788965055038185,-0.0876413993394348,-0.996152089352738,0,0,0.175974363024982,0.725898471994224,0.0981271649807938,0,0,0,0,0,0,0,0,0,0.251396648044693,0.0632002746481071
"249",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999893046881032,-0.0146251426990079,-0.0292471569887617,-0.999572210402067,-0.99903755919203,0.0438629151291935,0.0584692907184656,0.998289207616149,0.997327315751496,-0.0730631593617244,-0.0876413993394333,-0.996152089352738,-0.994763779808136,0.102200892275121,0.116738523802431,0.993162684085759,0.991349144669971,-0.131251184231289,-0.145735769213105,-0.989323549488166,0,0,0.168844455477571,0.727775833964379,0.10337971055805,0,0,0,0,0,0,0,0,0,0.252327746741155,0.0636692917754682
"250",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999790375474136,-0.020474498999648,-0.0409404140850059,-0.999161589781427,-0.998113906539678,0.0613891649405817,0.0818121784469688,0.996647764989096,0.994763779808135,-0.102200892275123,-0.122546758476105,-0.992462740855796,-0.989745612840477,0.142841247064802,0.163075849596121,0.986613534915523,0.983067820201632,-0.183242082732137,-0.203331491798731,-0.979109955236337,0,0,0.161861990626857,0.729368815364315,0.108769194008828,0,0,0,0,0,0,0,0,0,0.253258845437616,0.0641400427923945
"251",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999653485731196,-0.0263231545501065,-0.0526280664029099,-0.998614183069062,-0.996882812280002,0.0788965055038171,0.105110267074893,0.994460573253382,0.991349144669971,-0.13125118423129,-0.15730114057142,-0.987550682838572,-0.983067820201632,0.183242082732136,0.209056032900227,0.97790366351089,0.972061791674303,-0.234725101271561,-0.26023149844922,-0.965546253275768,0,0,0.15502696847284,0.730677416194031,0.114295615333129,0,0,0,0,0,0,0,0,0,0.254189944134078,0.0646125276988858
"252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999482382337335,-0.0321709091771617,-0.0643085138926952,-0.99793006520543,-0.995344655617815,0.0963795441629274,0.128350798924403,0.991728830081826,0.987086331827789,-0.160189180404797,-0.191861728386902,-0.981421966933893,-0.974741599350772,0.2233356543302,0.254578375314732,0.967052144830935,0.958361563769333,-0.285557547772071,-0.316241100968542,-0.948678852962479,0,0,0.148339389015519,0.731701636453528,0.119958974530953,0,0,0,0,0,0,0,0,0,0.25512104283054,0.0650867464949423
"253",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999277071148653,-0.0380175627384249,-0.0759801574909269,-0.99710932984686,-0.99349991034008,0.113832895747468,0.151521047834874,0.988454031335308,0.981978988455571,-0.188990122048147,-0.226185943437722,-0.974084143691492,-0.964780911865184,0.263054732138739,0.299543181129062,0.954082744126044,0.942005108502301,-0.335598533303661,-0.371168657753869,-0.928565467536453,0,0,0.141799252254895,0.732441476142806,0.125759271602299,0,0,0,0,0,0,0,0,0,0.256052141527002,0.0655626991805638
"254",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99903755919203,-0.0438629151291941,-0.0876413993394344,-0.996152089352738,-0.991349144669971,0.131251184231291,0.174608326131551,0.984637970243652,0.976031484290054,-0.217629367674849,-0.260231498449222,-0.965546253275768,-0.953202460029211,0.302332714396341,0.343851975659623,0.939023864891076,0.923037759978484,-0.384709362576352,-0.424826229513578,-0.905274916650891,0,0,0.135406558190968,0.732896935261864,0.131696506547168,0,0,0,0,0,0,0,0,0,0.256983240223464,0.0660403857557504
"255",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998763854664886,-0.0497067662892983,-0.0992906430040523,-0.995058474770122,-0.988893021091853,0.148629044388466,0.197599991573114,0.980282736423684,0.969248907892069,-0.246082414142157,-0.293956449454611,-0.955818814328343,-0.940025658827524,0.341103738979623,0.387407720913178,0.921908486660611,0.901512088743322,-0.432753918352743,-0.477030222317459,-0.878886890899936,0,0,0.129161306823738,0.733068013810703,0.137770679365559,0,0,0,0,0,0,0,0,0,0.257914338919925,0.0665198062205022
"256",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998455966934897,-0.0555489162099487,-0.11092629369318,-0.9938286358158,-0.986132296147212,0.165961123445907,0.220483454274391,0.975390714734989,0.961637062292875,-0.274324917615459,-0.327319247469767,-0.944913811009145,-0.925272603389672,0.3793027938422,0.430115028103876,0.902774092782465,0.877487756076108,-0.479599038715171,-0.52760201577893,-0.849491679150544,0,0,0.123063498153205,0.732954711789323,0.143981790057472,0,0,0,0,0,0,0,0,0,0.258845437616387,0.0670009605748191
"257",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998113906539679,-0.0613891649405811,-0.122546758476104,-0.992462740855796,-0.983067820201632,0.183242082732137,0.243246183600375,0.969964583973999,0.953202460029211,-0.302332714396341,-0.360278789681377,-0.932844678231978,-0.908968031940526,0.416865826028193,0.471880366558402,0.881662588327705,0.851031348630775,-0.525114886141771,-0.576368574219802,-0.817189859611481,0,0,0.117113132179368,0.732557029197723,0.150329838622908,0,0,0,0,0,0,0,0,0,0.259776536312849,0.067483848818701
"258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997737685186422,-0.0672273125957017,-0.134150446501079,-0.99096097688232,-0.97970053718286,0.200466599321721,0.265875715027817,0.964007315407122,0.943952317571299,-0.330081841596556,-0.392794470085423,-0.919626285112769,-0.891139284318708,0.453729849077556,0.512612268551829,0.858620208316894,0.822216193882057,-0.569175307368568,-0.623163038726543,-0.782091955696452,0,0,0.111310208902229,0.731874966035905,0.156814825061867,0,0,0,0,0,0,0,0,0,0.260707635009311,0.0679684709521481
"259",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997327315751495,-0.0730631593617253,-0.145735769213107,-0.989323549488166,-0.976031484290054,0.217629367674848,0.288359656970598,0.957522171143728,0.933894549148584,-0.357548557640167,-0.424826229513576,-0.905274916650891,-0.871816256132601,0.489833048643041,0.552221529625495,0.833697416463599,0.791122156888594,-0.611658183040118,-0.66782529807218,-0.744318057858873,0,0,0.105654728321786,0.730908522303866,0.163436749374348,0,0,0,0,0,0,0,0,0,0.261638733705773,0.0684548269751603
