"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.789","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"289",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965282428658703,-0.261208408981708,-0.504279774815878,-0.86354033415449,-0.701838193336085,0.712336402533761,0.870931850503708,0.491403817423295,0.246848747332949,-0.969054021167114,-0.999889787603642,0.0148463007494806,0.275510493821061,0.961298063971043,0.855958472106113,-0.517044576443626,-0.722677595127565,-0.691185281600122,-0.478419542446118,0.878131391880308,0,0,0,0.299216803132787,0.675151299394803,0.0256318974724102,0,0,0,0,0,0,0,0,0.292060491493384,0.0852993306913569
"290",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963714167311527,-0.266936328968258,-0.514500643993682,-0.8574899925539,-0.689036340992571,0.724726790446972,0.882358306774237,0.470578174660174,0.217969366502645,-0.975955611319714,-0.998726191817743,0.0504578415831395,0.315223240073909,0.949017549319983,0.830437122796124,-0.557112363066999,-0.758570914070229,-0.651590491280112,-0.425456852668119,0.904978710532871,0,0,0,0.28797208267957,0.682965687890335,0.0290622294300947,0,0,0,0,0,0,0,0,0.293005671077505,0.0858523232835789
"291",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962111917200616,-0.272654834507947,-0.524648931124915,-0.851318682438888,-0.676015782219345,0.736887143455744,0.893286873576467,0.449486998138969,0.188897812853121,-0.981996749637853,-0.996294677381228,0.086005324380733,0.354391307911934,0.935097214666191,0.803041670561661,-0.595922877008037,-0.792297695491885,-0.610134707845938,-0.370994076470927,0.928635232598615,0,0,0,0.276942719389616,0.690349362059342,0.0327079185510419,0,0,0,0,0,0,0,0,0.293950850661626,0.0864071026046934
"292",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960475734834945,-0.278363723917599,-0.534723204562295,-0.845027274413453,-0.66278064986072,0.748813601752934,0.903711384233807,0.42814218900526,0.159659717336617,-0.987172109948408,-0.992598331188712,0.121443620340404,0.39294701831155,0.919561113140428,0.773833940549672,-0.633388531987569,-0.823761613082024,-0.566936332238905,-0.315223240073909,0.949017549319983,0,0,0,0.266128713262924,0.697302321901824,0.0365689648352519,0,0,0,0,0,0,0,0,0.294896030245747,0.0869636686547003
"293",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95880567792023,-0.284062795853185,-0.544722043099858,-0.838616656024143,-0.64933514486862,0.760502379771719,0.913625956494084,0.406555791522233,0.130280857737119,-0.991477129391939,-0.987641845883999,0.156727739276896,0.430823750349699,0.902436089778451,0.742879847795419,-0.669424776759461,-0.852872803445209,-0.522118742379078,-0.258340981687837,0.966053796214561,0,0,0,0.255530064299496,0.70382456741778,0.0406453682827245,0,0,0,0,0,0,0,0,0.295841209829868,0.0875220214335998
"294",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957101805356892,-0.289751849316924,-0.554644036173452,-0.832087731634846,-0.635683534969172,0.771949767387165,0.923024995848725,0.384739986274445,0.100787135943343,-0.994908012445542,-0.981431513902605,0.191812886738196,0.467956056319032,0.883751735135122,0.710249248467617,-0.703950285923079,-0.879548122757928,-0.475809940788342,-0.20054785820294,0.979683906456676,0,0,0,0.245146772499329,0.709916098607211,0.0449371288934598,0,0,0,0,0,0,0,0,0.296786389413989,0.0880821609413917
"295",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95536417723798,-0.29543068366437,-0.56448778405973,-0.825441422299206,-0.621830153308077,0.783152131093859,0.931903198689581,0.362707083294672,0.0712045551123253,-0.997461734269168,-0.973975219483284,0.226654520873706,0.504279774815878,0.863540334154489,0.676015782219346,-0.736887143455744,-0.903711384233808,-0.428142189005259,-0.142047638060409,0.989859822662512,0,0,0,0.234978837862426,0.715576915470116,0.0494442466674579,0,0,0,0,0,0,0,0,0.29773156899811,0.0886440871780761
"296",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95359285484705,-0.301099098611492,-0.574251898073613,-0.818678665630694,-0.607779397075243,0.794105915159215,0.940255555301597,0.340469515117706,0.0415591967437252,-0.999136043372481,-0.965282428658703,0.261208408981709,0.539732141605571,0.841836810384212,0.640256706000529,-0.768161018551028,-0.925293575719015,-0.379251629835813,-0.0830465828005282,0.996545666332033,0,0,0,0.225026260388785,0.720807018006496,0.0541667216047186,0,0,0,0,0,0,0,0,0.298676748582231,0.089207800143653
"297",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951787900656005,-0.306756894241735,-0.583935000764195,-0.81180041567033,-0.593535726109066,0.804807642752095,0.948077352689655,0.31803982976504,0.0118771976850565,-0.999929463599883,-0.955364177237981,0.295430683664368,0.574251898073611,0.818678665630695,0.603052719707015,-0.797701333366049,-0.944233056796323,-0.329277898518974,-0.0237527198205766,0.9997178643503,0,0,0,0.215289040078407,0.725606406216351,0.0591045537052421,0,0,0,0,0,0,0,0,0.299621928166352,0.0897732998381224
"298",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949949378322892,-0.312403871013072,-0.593535726109065,-0.804807642752096,-0.579103661480839,0.815253917046392,0.95536417723798,0.295430683664371,-0.0178152729118884,-0.999841295431968,-0.944233056796324,0.329277898518971,0.607779397075243,0.794105915159215,0.564487784059731,-0.825441422299205,-0.960475734834944,-0.278363723917602,0.0356248910933931,0.99936523210215,0,0,0,0.205767176931292,0.72997508009968,0.0642577429690282,0,0,0,0,0,0,0,0,0.300567107750473,0.0903405862614842
"299",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948077352689655,-0.318039829765039,-0.603052719707014,-0.79770133336605,-0.56448778405973,0.825441422299206,0.962111917200615,0.272654834507948,-0.0474920366630686,-0.998871616602251,-0.931903198689581,0.362707083294671,0.640256706000528,0.768161018551029,0.524648931124916,-0.851318682438887,-0.973975219483284,-0.226654520873705,0.0948768948747455,0.995489012907187,0,0,0,0.196460670947439,0.733913039656484,0.0696262893960771,0,0,0,0,0,0,0,0,0.301512287334594,0.0909096594137385
"300",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946171889779853,-0.323664571725764,-0.612484638969105,-0.790482490019156,-0.549692733058763,0.835366924903295,0.968316765021564,0.249725134053769,-0.0771269290324002,-0.997021282028639,-0.918390256113974,0.395675798444775,0.671627706876887,0.740888806336885,0.483626067903045,-0.875274714843654,-0.984692955163396,-0.174297974892361,0.153794379325631,0.988102873636062,0,0,0,0.187369522126849,0.737420284886762,0.0752101929863887,0,0,0,0,0,0,0,0,0.302457466918715,0.0914805192948853
"301",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944233056796324,-0.329277898518972,-0.621830153308078,-0.783152131093859,-0.534723204562296,0.845027274413453,0.973975219483284,0.226654520873706,-0.106693822399725,-0.99429192305969,-0.903711384233808,0.428142189005258,0.701838193336085,0.712336402533761,0.441511773429692,-0.897255456335022,-0.992598331188712,-0.121443620340407,0.212169611704824,0.977232856523472,0,0,0,0.178493730469522,0.740496815790515,0.081009453739963,0,0,0,0,0,0,0,0,0.303402646502836,0.0920531659049246
"302",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942260922118821,-0.334879612170986,-0.631087944326053,-0.77571129070442,-0.519583950035434,0.854419404546489,0.979084087682323,0.203456013052634,-0.136166649096247,-0.990685946036331,-0.887885218402375,0.460065037731152,0.730835964278124,0.682553143218654,0.398401089846241,-0.917211301505453,-0.997668769190539,-0.0682424133646692,0.269796771157024,0.962917287347799,0,0,0,0.169833295975458,0.743142632367742,0.0870240716567999,0,0,0,0,0,0,0,0,0.304347826086957,0.0926275992438563
"303",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940255555301597,-0.340469515117706,-0.640256706000528,-0.768161018551028,-0.504279774815878,0.863540334154489,0.983640486830984,0.180142700842707,-0.1655194243871,-0.98620653017031,-0.870931850503708,0.491403817423294,0.758570914070227,0.651590491280113,0.354391307911937,-0.93509721466619,-0.999889787603642,-0.0148463007494835,0.326472674401177,0.945206640301126,0,0,0,0.161388218644656,0.745357734618444,0.0932540467368996,0,0,0,0,0,0,0,0,0.305293005671077,0.0932038193116805
"304",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938217027070954,-0.346047410211578,-0.64933514486862,-0.76050237977172,-0.488815536588663,0.87238716817107,0.987641845883999,0.156727739276897,-0.194726269380817,-0.980857624741241,-0.85287280344521,0.522118742379076,0.784995119125025,0.61950194749483,0.309581747441322,-0.950872831482306,-0.999255043026714,0.0385922140551719,0.381997492119182,0.924163360026059,0,0,0,0.153158498477117,0.747142122542621,0.099699378980262,0,0,0,0,0,0,0,0,0.306238185255198,0.0937818261083973
"305",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936145409322748,-0.351613100728548,-0.658321980209535,-0.752736454792112,-0.473196143844284,0.880957098530286,0.991085906989296,0.133224340745994,-0.22376143384546,-0.974643945614717,-0.833731003833561,0.552170818901799,0.810062920708345,0.586342958082951,0.264073533162589,-0.96450255006559,-0.995766348339628,0.0919205064953578,0.436175453519091,0.899861641446848,0,0,0,0.145144135472841,0.748495796140273,0.106360068386887,0,0,0,0,0,0,0,0,0.307183364839319,0.0943616196340065
"306",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934040775119852,-0.357166390374998,-0.667215944225246,-0.744864339172989,-0.457426554320698,0.889247405057948,0.993970726762039,0.109645767543227,-0.252599318911325,-0.967570971084568,-0.813530752868558,0.581521894804587,0.833731003833559,0.552170818901802,0.217969366502645,-0.975955611319713,-0.989433667525709,0.144986266820772,0.488815536588663,0.87238716817107,0,0,0,0.137345129631827,0.749418755411398,0.113236114956775,0,0,0,0,0,0,0,0,0.30812854442344,0.0949431998885081
"307",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931903198689581,-0.362707083294672,-0.676015782219345,-0.736887143455744,-0.441511773429692,0.897255456335022,0.996294677381228,0.0860053243807337,-0.28121449964021,-0.959644937042918,-0.792297695491886,0.610134707845937,0.855958472106114,0.517044576443625,0.171373293813942,-0.98520616835633,-0.980275087213825,0.19763793509326,0.53973214160557,0.841836810384212,0,0,0,0.129761480954076,0.749911000355999,0.120327518689925,0,0,0,0,0,0,0,0,0.309073724007561,0.0955265668719023
"308",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929732755421072,-0.368234984075579,-0.684720252774044,-0.728805993005716,-0.425456852668118,0.904978710532872,0.998056447508226,0.0623163508820972,-0.309581747441321,-0.950872831482306,-0.770058787829936,0.637972933035478,0.876706918388953,0.481024925808368,0.124390471566124,-0.992233344825479,-0.968316765021564,0.24972513405377,0.588745745529539,0.808318283302356,0,0,0,0.122393189439588,0.749972530974074,0.127634279586339,0,0,0,0,0,0,0,0,0.310018903591682,0.0961117205841889
"309",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927529521862627,-0.37374989775689,-0.693328127925308,-0.720622027853428,-0.409266888014508,0.912414716220053,0.999255043026714,0.0385922140551746,-0.337676052314074,-0.941262388334721,-0.746842262972043,0.665001228749841,0.895940491166725,0.444174105827801,0.0771269290323994,-0.997021282028639,-0.95359285484705,0.301099098611493,0.635683534969171,0.771949767387165,0,0,0,0.115240255088362,0.749603347265623,0.135156397646015,0,0,0,0,0,0,0,0,0.310964083175803,0.096698661025368
"310",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925293575719015,-0.379251629835811,-0.701838193336084,-0.712336402533762,-0.392947018311552,0.919561113140427,0.999889787603642,0.0148463007494822,-0.365472644898176,-0.930822080652974,-0.722677595127566,0.691185281600121,0.913625956494084,0.406555791522233,0.0296893290061992,-0.999559174708112,-0.936145409322748,0.351613100728548,0.680380015491731,0.732859491662264,0,0,0,0.108302677900399,0.748803449230648,0.142893872868953,0,0,0,0,0,0,0,0,0.311909262759924,0.0972873881954395
"311",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923024995848726,-0.384739986274445,-0.710249248467616,-0.70395028592308,-0.376502423634995,0.926415632962319,0.999960323070863,-0.00890798989762801,-0.392947018311552,-0.919561113140427,-0.697595462207322,0.71649184999395,0.929732755421071,0.36823498407558,-0.0178152729118882,-0.999841295431968,-0.916024259709881,0.401122868486657,0.722677595127565,0.691185281600122,0,0,0,0.101580457875699,0.747572836869146,0.150846705255155,0,0,0,0,0,0,0,0,0.312854442344045,0.0978779020944036
"312",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920723862261193,-0.39021477350663,-0.718560106748803,-0.695464861074338,-0.359938323649425,0.932976099998517,0.999466609627236,-0.0326572540217028,-0.420074949756839,-0.907489414035662,-0.671627706876888,0.740888806336884,0.944233056796324,0.329277898518972,-0.0652796699136134,-0.997867007519524,-0.893286873576468,0.449486998138967,0.762427140011788,0.647074073173579,0,0,0,0.0950735950142617,0.74591151018112,0.159014894804619,0,0,0,0,0,0,0,0,0.313799621928166,0.0984702027222601
"313",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918390256113974,-0.395675798444774,-0.726769595743595,-0.686881325050181,-0.343259975951509,0.939240431896844,0.998408925861089,-0.0563880905946159,-0.446832521877443,-0.894617626359242,-0.644807296131191,0.764345177819539,0.957101805356892,0.289751849316924,-0.112596745923857,-0.993640766478187,-0.867998190665481,0.496567357970145,0.799488500204224,0.600681394785289,0,0,0,0.088782089316087,0.743819469166568,0.167398441517345,0,0,0,0,0,0,0,0,0.314744801512287,0.0990642900790092
"314",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916024259709881,-0.401122868486658,-0.73487655731639,-0.67820088875407,-0.32647267440118,0.945206640301125,0.996787868593014,-0.0800871089863786,-0.473196143844284,-0.880957098530286,-0.617168279441726,0.786831185738682,0.968316765021564,0.24972513405377,-0.159659717336618,-0.987172109948408,-0.840230437421899,0.542229482811296,0.83373100383356,0.5521708189018,0,0,0,0.0827059407811749,0.74129671382549,0.175997345393335,0,0,0,0,0,0,0,0,0.315689981096408,0.0996601641646506
