"X","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.671","Haar0.679","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar1","sin.2pi.1posx.","cos.2pi1posx.","sin.2pi.2posx.","cos.2pi2posx.","sin.2pi.3posx.","cos.2pi3posx.","sin.2pi.4posx.","cos.2pi4posx.","sin.2pi.5posx.","cos.2pi5posx.","sin.2pi.6posx.","cos.2pi6posx.","sin.2pi.7posx.","cos.2pi7posx.","sin.2pi.8posx.","cos.2pi8posx.","sin.2pi.9posx.","cos.2pi9posx.","sin.2pi.10posx.","cos.2pi10posx.","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777581801298541,0.628781792269239,0.97785855731288,-0.209266915421366,0.45213751120747,-0.891948244551843,-0.409266888014508,-0.912414716220053,-0.966816645931902,-0.255471276563505,-0.806566518835085,0.59114334191823,-0.0474920366630693,0.998871616602251,0.746842262972042,0.665001228749841,0.98669366997102,-0.162590287653108,0.493987765478139,-0.869468853702026,0,0.160157759985197,0.791673587621479,0.0481686523933233,0,0,0,0,0,0,0,0,0,0,0.141776937618147,0.0201007000403801
150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781302237895079,0.624152876353335,0.975304078167022,-0.220866373879717,0.436175453519091,-0.899861641446848,-0.4308237503497,-0.902436089778451,-0.973975219483284,-0.226654520873705,-0.784995119125026,0.61950194749483,-0.00593870356714353,0.999982365744487,0.777581801298541,0.628781792269239,0.976598539328127,-0.215070437257584,0.441511773429692,-0.897255456335022,0,0.153129757788947,0.793835514389978,0.0530347278210757,0,0,0,0,0,0,0,0,0,0,0.142722117202268,0.020369602738698
151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784995119125026,0.61950194749483,0.972612010143779,-0.232434674100226,0.420074949756838,-0.907489414035662,-0.45213751120747,-0.891948244551843,-0.980275087213825,-0.197637935093262,-0.762427140011787,0.647074073173579,0.0356248910933936,0.99936523210215,0.806566518835084,0.59114334191823,0.963714167311527,-0.266936328968258,0.387479088120615,-0.921878493224143,0,0.14625943512915,0.795605654900412,0.0581349099704382,0,0,0,0,0,0,0,0,0,0,0.143667296786389,0.0206402921659085
152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788660314745958,0.614829169725059,0.969782733020723,-0.243970184110389,0.403841110367701,-0.914829141193579,-0.473196143844283,-0.880957098530286,-0.985710694841462,-0.168447101711967,-0.738891232352692,0.673824715153964,0.0771269290323994,0.997021282028639,0.83373100383356,0.552170818901801,0.948077352689655,-0.318039829765039,0.332080219345066,-0.943251147849677,0,0.139546792005808,0.796984009152781,0.0634691988414107,0,0,0,0,0,0,0,0,0,0,0.14461247637051,0.0209127683220114
153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792297695491886,0.610134707845937,0.966816645931902,-0.255471276563505,0.387479088120615,-0.921878493224143,-0.493987765478139,-0.869468853702026,-0.990277250059558,-0.139107756845112,-0.714417275824995,0.699719912538434,0.118495698328412,0.992954565666356,0.859013952386206,0.511952175115829,0.929732755421071,-0.368234984075579,0.275510493821062,-0.961298063971043,0,0.132991828418921,0.797970577147086,0.0690375944339934,0,0,0,0,0,0,0,0,0,0,0.145557655954631,0.0211870312070068
154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795907133077804,0.605418727424145,0.963714167311527,-0.266936328968258,0.370994076470924,-0.928635232598616,-0.514500643993682,-0.8574899925539,-0.993970726762039,-0.109645767543226,-0.689036340992571,0.724726790446972,0.159659717336617,0.987172109948408,0.882358306774237,0.470578174660174,0.908732769102147,-0.417378430635729,0.217969366502645,-0.975955611319714,0,0.126594544368487,0.798565358883327,0.0748400967481861,0,0,0,0,0,0,0,0,0,0,0.146502835538752,0.0214630808208947
155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799488500204224,0.600681394785289,0.960475734834945,-0.278363723917599,0.354391307911936,-0.93509721466619,-0.534723204562295,-0.845027274413453,-0.996787868593014,-0.0800871089863782,-0.66278064986072,0.748813601752934,0.200547858202939,0.979683906456676,0.903711384233807,0.42814218900526,0.885137371326876,-0.465329811940464,0.159659717336617,-0.987172109948408,0,0.120354939854508,0.798768354361503,0.0808767057839889,0,0,0,0,0,0,0,0,0,0,0.147448015122873,0.0217409171636751
156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80304167056166,0.595922877008039,0.957101805356892,-0.289751849316924,0.337676052314074,-0.941262388334721,-0.554644036173452,-0.832087731634846,-0.998726191817743,-0.0504578415831392,-0.635683534969172,0.771949767387165,0.241089469766805,0.970502894157231,0.923024995848725,0.384739986274445,0.859013952386206,-0.51195217511583,0.100787135943343,-0.994908012445542,0,0.114273014876984,0.798579563581614,0.0871474215414018,0,0,0,0,0,0,0,0,0,0,0.148393194706994,0.0220205402353479
157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806566518835084,0.59114334191823,0.95359285484705,-0.301099098611492,0.320853615252178,-0.947128796721759,-0.574251898073613,-0.818678665630694,-0.999783987512423,-0.0207840879944123,-0.607779397075243,0.794105915159215,0.28121449964021,0.959644937042918,0.940255555301597,0.340469515117706,0.830437122796125,-0.557112363066997,0.0415591967437252,-0.999136043372481,0,0.108348769435913,0.797998986543662,0.0936522440204248,0,0,0,0,0,0,0,0,0,0,0.149338374291115,0.0223019500359133
158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810062920708346,0.58634295808295,0.949949378322892,-0.312403871013072,0.303929336321461,-0.952694577775688,-0.593535726109065,-0.804807642752096,-0.999960323070863,0.00890798989762813,-0.579103661480839,0.815253917046392,0.320853615252178,0.947128796721759,0.95536417723798,0.295430683664371,0.799488500204225,-0.600681394785288,-0.0178152729118884,-0.999841295431968,0,0.102582203531297,0.797026623247645,0.100391173221058,0,0,0,0,0,0,0,0,0,0,0.150283553875236,0.022585146565371
159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813530752868557,0.581521894804588,0.946171889779853,-0.323664571725764,0.286908587442677,-0.957957964866751,-0.612484638969105,-0.790482490019156,-0.999255043026714,0.038592214055175,-0.549692733058763,0.835366924903295,0.359938323649424,0.932976099998517,0.968316765021564,0.249725134053769,0.766256476283353,-0.642534833727962,-0.0771269290324002,-0.997021282028639,0,0.0969733171631359,0.795662473693563,0.107364209143301,0,0,0,0,0,0,0,0,0,0,0.151228733459357,0.0228701298237213
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816969893010442,0.576680322114867,0.942260922118821,-0.334879612170986,0.269796771157024,-0.962917287347799,-0.631087944326053,-0.77571129070442,-0.997668769190539,0.068242413364671,-0.519583950035434,0.854419404546489,0.398401089846242,0.917211301505453,0.979084087682323,0.203456013052634,0.730835964278123,-0.682553143218655,-0.136166649096247,-0.990685946036331,0,0.0915221103314286,0.793906537881417,0.114571351787154,0,0,0,0,0,0,0,0,0,0,0.152173913043478,0.0231568998109641
161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820380219840647,0.571818410768848,0.938217027070954,-0.346047410211578,0.252599318911325,-0.967570971084568,-0.64933514486862,-0.76050237977172,-0.995202900101593,0.0978324467105848,-0.488815536588663,0.87238716817107,0.436175453519091,0.899861641446848,0.987641845883999,0.156727739276897,0.693328127925309,-0.720622027853427,-0.194726269380817,-0.980857624741241,0,0.0862285830361757,0.791758815811207,0.122012601152617,0,0,0,0,0,0,0,0,0,0,0.153119092627599,0.0234454565270993
162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823761613082024,0.566936332238904,0.934040775119852,-0.357166390374998,0.235321689334039,-0.971917538955324,-0.667215944225246,-0.744864339172989,-0.991859609794796,0.127336226022746,-0.457426554320698,0.889247405057948,0.473196143844283,0.880957098530286,0.993970726762039,0.109645767543227,0.653840092522334,-0.756632759937333,-0.252599318911325,-0.967570971084568,0,0.0810927352773771,0.789219307482932,0.129687957239691,0,0,0,0,0,0,0,0,0,0,0.15406427221172,0.023735799972127
163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827113953477868,0.562034258708676,0.929732755421072,-0.368234984075579,0.217969366502645,-0.975955611319714,-0.684720252774044,-0.728805993005716,-0.987641845883999,0.156727739276897,-0.425456852668118,0.904978710532872,0.509399192280294,0.860530338166054,0.998056447508226,0.0623163508820972,0.612484638969105,-0.790482490019156,-0.309581747441321,-0.950872831482306,0,0.0761145670550329,0.786288012896593,0.137597420048374,0,0,0,0,0,0,0,0,0,0,0.155009451795841,0.0240279301460472
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830437122796124,0.557112363066998,0.925293575719015,-0.379251629835811,0.20054785820294,-0.979683906456676,-0.701838193336084,-0.712336402533762,-0.982553326963217,0.18598107342822,-0.392947018311552,0.919561113140427,0.544722043099858,0.838616656024143,0.999889787603642,0.0148463007494822,0.569379881656988,-0.82207454063745,-0.365472644898176,-0.930822080652974,0,0.071294078369143,0.782964932052189,0.145740989578668,0,0,0,0,0,0,0,0,0,0,0.155954631379962,0.0243218470488599
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83373100383356,0.5521708189018,0.920723862261193,-0.39021477350663,0.183062694180823,-0.983101240971274,-0.718560106748803,-0.695464861074338,-0.976598539328127,0.215070437257585,-0.359938323649425,0.932976099998517,0.579103661480839,0.815253917046392,0.999466609627236,-0.0326572540217028,0.524648931124916,-0.851318682438887,-0.420074949756839,-0.907489414035662,0,0.0666312692197075,0.779250064949721,0.154118665830571,0,0,0,0,0,0,0,0,0,0,0.156899810964083,0.024617550680565
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836995480419894,0.547209800493989,0.916024259709881,-0.401122868486658,0.165519424387101,-0.98620653017031,-0.73487655731639,-0.67820088875407,-0.969782733020723,0.243970184110389,-0.32647267440118,0.945206640301125,0.612484638969105,0.790482490019156,0.996787868593014,-0.0800871089863786,0.478419542446117,-0.878131391880308,-0.473196143844284,-0.880957098530286,0,0.0621261396067262,0.775143411589189,0.162730448804085,0,0,0,0,0,0,0,0,0,0,0.157844990548204,0.0249150410411627
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840230437421899,0.542229482811295,0.911195431051169,-0.41197437594039,0.147923617215882,-0.988998788406623,-0.750778338134081,-0.660554227137052,-0.962111917200616,0.272654834507946,-0.292592556406466,0.956237206939538,0.64480729613119,0.76434517781954,0.991859609794796,-0.127336226022745,0.4308237503497,-0.90243608977845,-0.524648931124914,-0.851318682438889,0,0.0577786895301994,0.770644971970592,0.171576338499209,0,0,0,0,0,0,0,0,0,0,0.158790170132325,0.0252143181306528
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843435760747457,0.537230041502109,0.906238057501439,-0.422767765015285,0.130280857737119,-0.991477129391939,-0.766256476283353,-0.642534833727962,-0.95359285484705,0.301099098611492,-0.258340981687838,0.966053796214561,0.676015782219345,0.736887143455744,0.984692955163396,-0.17429797489236,0.381997492119187,-0.924163360026057,-0.574251898073613,-0.818678665630693,0,0.0535889189901269,0.76575474609393,0.180656334915943,0,0,0,0,0,0,0,0,0,0,0.159735349716446,0.0255153819490353
169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846611337349589,0.532211652889281,0.901152838411258,-0.43350151305772,0.112596745923856,-0.993640766478187,-0.781302237895079,-0.624152876353335,-0.944233056796324,0.329277898518972,-0.22376143384546,0.974643945614717,0.706056171676789,0.708155832029305,0.975304078167022,-0.220866373879716,0.332080219345066,-0.943251147849677,-0.621830153308078,-0.783152131093859,0,0.0495568279865087,0.760472733959205,0.189970438054287,0,0,0,0,0,0,0,0,0,0,0.160680529300567,0.0258182324963104
170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849757055230435,0.527174493963905,0.895940491166725,-0.444174105827802,0.0948768948747459,-0.995489012907187,-0.795907133077803,-0.605418727424145,-0.934040775119853,0.357166390374997,-0.18889781285312,0.981996749637853,0.734876557316389,0.678200888754071,0.963714167311527,-0.266936328968257,0.281214499640211,-0.959644937042918,-0.667215944225245,-0.74486433917299,0,0.0456824165193448,0.754798935566414,0.199518647914241,0,0,0,0,0,0,0,0,0,0,0.161625708884688,0.0261228697724779
171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85287280344521,0.522118742379076,0.89060175108826,-0.454784037712984,0.0771269290324002,-0.997021282028639,-0.810062920708346,-0.58634295808295,-0.923024995848726,0.384739986274445,-0.153794379325631,0.988102873636062,0.762427140011787,0.647074073173579,0.949949378322891,-0.312403871013072,0.229545609455678,-0.973297905668979,-0.710249248467617,-0.70395028592308,0,0.0419656845886354,0.74873335091556,0.209300964495805,0,0,0,0,0,0,0,0,0,0,0.162570888468809,0.026429293777538
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855958472106114,0.517044576443625,0.885137371326876,-0.465329811940465,0.0593524823981435,-0.998237087486324,-0.823761613082025,-0.566936332238904,-0.911195431051169,0.411974375940391,-0.118495698328412,0.992954565666356,0.788660314745959,0.614829169725059,0.934040775119852,-0.357166390374999,0.177221119159881,-0.984171059787738,-0.750778338134081,-0.660554227137051,0,0.0384066321943802,0.742275980006641,0.219317387798979,0,0,0,0,0,0,0,0,0,0,0.16351606805293,0.0267375045114905
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859013952386206,0.51195217511583,0.879548122757928,-0.475809940788342,0.0415591967437254,-0.999136043372481,-0.836995480419894,-0.547209800493989,-0.898562510269892,0.438845548157287,-0.0830465828005286,0.996545666332033,0.813530752868557,0.581521894804589,0.916024259709881,-0.401122868486658,0.124390471566126,-0.992233344825479,-0.788660314745958,-0.614829169725061,0,0.0350052593365794,0.735426822839657,0.229567917823763,0,0,0,0,0,0,0,0,0,0,0.164461247637051,0.0270475019743354
174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862039136523248,0.506841717997101,0.873834793872361,-0.486222945795494,0.0237527198205733,-0.9997178643503,-0.849757055230435,-0.527174493963905,-0.885137371326876,0.465329811940465,-0.0474920366630693,0.998871616602251,0.836995480419894,0.547209800493989,0.895940491166725,-0.444174105827802,0.0712045551123253,-0.997461734269168,-0.823761613082025,-0.566936332238904,0,0.0317615660152329,0.728185879414609,0.240052554570158,0,0,0,0,0,0,0,0,0,0,0.165406427221172,0.0273592861660729
