O3_BA,O3_Comp,O3_ERA,O3_Flora,O3_Pance,Date,date
18.219672207291666,39.15647799416666,11.060630114875003,19.43191923045833,39.590532728125005,2018-09-19,2018-09-19
24.685534612583336,47.665912588333335,14.475030528041666,25.84219647383333,43.293485532416675,2018-09-20,2018-09-20
21.626715760750002,41.49023743624999,12.01048246816667,23.91960375633333,36.19820289649999,2018-09-21,2018-09-21
26.78632682295833,45.79972246708334,15.163305641374999,29.768307361499996,34.926283568625,2018-09-22,2018-09-22
24.944659566208333,39.88644198333333,13.32736038733333,27.055260920833337,22.691008155749998,2018-09-23,2018-09-23
22.833134159,37.95116134956522,19.996762582166664,30.92525354191304,37.46930479708334,2018-09-24,2018-09-24
22.50545180079166,37.39246648366667,16.171195444583333,32.96772398237501,35.067698762590915,2018-09-25,2018-09-25
17.940111531750002,35.013748455541666,11.211037028416667,19.977144290166667,31.063114699625004,2018-09-26,2018-09-26
15.357036285375,34.12275098125,8.2454050675,12.298217433041666,33.04129257845834,2018-09-27,2018-09-27
21.830042307391306,41.05127812791667,10.762268575541666,19.561890421166662,39.07963968325,2018-09-28,2018-09-28
28.51518889470833,49.51330184708333,13.94043204329167,29.212455727416668,34.61729545179167,2018-09-29,2018-09-29
21.92834701508333,35.80992417958333,10.138570342625,16.18427430716667,27.266975001958333,2018-09-30,2018-09-30
21.07658612704166,36.16877545625,9.552473839125,20.219920665874998,35.47232605475,2018-10-01,2018-10-01
23.813338002666658,34.076974966250006,8.497173161666668,17.922945525083332,33.59714421358333,2018-10-02,2018-10-02
14.0957435315,32.637482714583335,8.073745003791668,14.165224984583334,32.502606949916675,2018-10-03,2018-10-03
31.54761647242857,38.822149584583336,6.79692110025,23.416884997749992,36.460597564958334,2018-10-04,2018-10-04
23.326967821249998,35.496031493749996,5.673773825375,23.547673618791666,29.994735158999998,2018-10-05,2018-10-05
19.52446639495652,34.939326887826084,5.918185059250001,23.348220972125016,32.247569140541664,2018-10-06,2018-10-06
27.03319034395834,40.770900027833335,7.136154083583334,25.290431979541662,22.734331886583334,2018-10-07,2018-10-07
15.426517739124998,40.1921603825,6.025268241791667,12.929272525166668,31.42523569095833,2018-10-08,2018-10-08
17.700604871083332,33.02494400083334,4.629917151083334,21.547425159291663,30.35217451318182,2018-10-09,2018-10-09
19.712297334041665,34.448087672916664,7.526067657625,19.45366994604348,29.240248307666672,2018-10-10,2018-10-10
14.32789333,29.10537254291667,6.714360784208334,15.612074093833336,28.748156124375004,2018-10-11,2018-10-11
12.447806916541667,25.783341592499998,5.260154814124999,8.909157314625,25.754360021818176,2018-10-12,2018-10-12
15.245865957791663,28.14979818666667,6.246791466916666,15.595725516166672,11.676621160380952,2018-10-13,2018-10-13
22.62724870416666,37.542055963749995,8.856841866500002,19.60521415125,10.809679449958336,2018-10-14,2018-10-14
21.616906612958335,35.19930481041667,8.419517418291665,18.02757642104167,19.001134211708333,2018-10-15,2018-10-15
14.381026207416667,27.687133444583335,4.761523200333333,11.614029463625,15.704443556666668,2018-10-16,2018-10-16
16.8439394095,25.74261230982609,5.606744657416667,15.877738479000001,26.63755476691667,2018-10-17,2018-10-17
15.952124507125,25.585523805166662,4.812203790166667,16.43113782758334,27.996121558875,2018-10-18,2018-10-18
16.01915367391667,29.685747043833334,5.138357911666667,22.399186048208332,30.621703109083338,2018-10-19,2018-10-19
15.057857316833333,23.88935888833333,4.420655359125001,15.679103262375,19.21023251805,2018-10-20,2018-10-20
10.931476352625,14.217812907777777,2.9533705272916664,11.680241202791665,6.984112312150001,2018-10-21,2018-10-21
14.46635867373913,24.498343400791665,13.767137121708336,22.164583960416678,18.037385567333335,2018-10-22,2018-10-22
18.260543650249996,17.80181742809091,12.673417286708334,19.731915627625,14.361407914041669,2018-10-23,2018-10-23
11.493867419374999,14.963852995625004,7.520345655083332,9.805876791291668,15.992178521,2018-10-24,2018-10-24
12.673417286541671,21.334893651708338,9.761735632000002,10.136118056583333,11.904380200999999,2018-10-25,2018-10-25
15.878555907249998,20.631087390083334,14.922981551750004,1.4027079505,19.301130609041667,2018-10-26,2018-10-26
16.928952013375,23.05721629183334,14.115361823125,9.482134973451032,22.2937377225,2018-10-27,2018-10-27
18.655361797624998,25.875711055958334,16.757291948458334,30.685962294215948,20.085044900833335,2018-10-28,2018-10-28
10.31922212476923,12.971778826291667,5.363150852583332,19.3998909417887,10.143474916958334,2018-10-29,2018-10-29
23.488001309625,27.203215549875,13.382945549874998,14.603039256394384,28.354155405999993,2018-10-30,2018-10-30
21.885840714625,33.882426892125004,19.836546523125,19.067677945506617,31.3951543084,2018-10-31,2018-10-31
20.259974680125,26.712758223041664,16.867467144304353,15.72515272238008,18.259512980043475,2018-11-01,2018-11-01
18.620212356458335,32.26310028766665,17.130039515624993,19.69000985025714,23.351490687583333,2018-11-02,2018-11-02
19.509574973125,32.229585705458334,17.215869548291668,38.06309989619741,17.605783121416668,2018-11-03,2018-11-03
13.52517817470833,20.100576048999997,11.661440338500002,20.167911644336076,21.121477555955003,2018-11-04,2018-11-04
15.196820225375001,23.409528137416668,13.133629743541666,28.073697865788763,30.08636056484375,2018-11-05,2018-11-05
15.380741722999998,25.12449391716667,14.813446082333334,23.867638655254275,39.55159621771851,2018-11-06,2018-11-06
17.533031951583332,29.511634693125,17.290255575791672,31.198048939424766,0,2018-11-07,2018-11-07
14.217540432374996,25.435934322125004,10.418948447583334,20.17848948173047,16.15298907486364,2018-11-08,2018-11-08
11.086787839041664,17.767634038249998,8.19881162179167,29.50526590397908,10.37807700343478,2018-11-09,2018-11-09
12.926002809375001,20.240356386833334,10.588973654083334,19.384728227474362,19.703305615916666,2018-11-10,2018-11-10
14.199556996625004,18.270352797875002,11.206132455416666,16.30101425845692,10.958600129136364,2018-11-11,2018-11-11
15.783734158375,22.203003118,14.062228945833334,39.22752144041349,12.909926708166667,2018-11-12,2018-11-12
9.672635884916668,16.163021155291663,6.404555239791666,3.570529328,18.150599467125,2018-11-13,2018-11-13
11.31239820866667,17.99324440891667,8.130147596166667,11.361443941708332,15.293276833916666,2018-11-14,2018-11-14
16.989441749750004,24.58253857441667,15.710982988125002,19.327288334333335,22.613352413666664,2018-11-15,2018-11-15
19.991040580666667,29.463406390041666,20.115289770291664,27.258800712458328,12.55838275040909,2018-11-16,2018-11-16
11.633647757124999,21.49674456875,7.989549830249999,10.186798647583334,10.069906317708332,2018-11-17,2018-11-17
18.825387004,27.69776001866666,16.561109018583327,18.428933999125,8.871555586541668,2018-11-18,2018-11-18
14.551868842708336,27.558797110916668,13.445070144916665,15.589186085374998,17.29139286834783,2018-11-19,2018-11-19
15.797630448791663,30.567752802833336,6.565588729222223,20.06379175008334,24.593982578625006,2018-11-20,2018-11-20
13.964137479999998,21.80981982845834,12.144540804500002,15.921879638250003,15.18370582278261,2018-11-21,2018-11-21
15.04314359675,24.729675771125,14.977749287500002,14.658952024833331,19.930550843166667,2018-11-22,2018-11-22
11.943453300625002,24.657742031208326,12.346445735875001,11.77261066575,13.494582980428572,2018-11-23,2018-11-23
11.975333027416672,21.11582271325,11.059812685958336,10.597965370958333,11.85517098220833,2018-11-24,2018-11-24
17.230583267875,23.38745755870833,16.296262063458332,15.33414827629167,15.43447878604348,2018-11-25,2018-11-25
8.7195138155,13.469593010499999,5.577317217958334,5.503748619124999,13.764684835541665,2018-11-26,2018-11-26
12.862243357083335,21.253968194,11.501224279375,18.563809763208333,21.443611692958328,2018-11-27,2018-11-27
12.37096860220833,23.36783926508333,13.851332296958331,19.31599295327273,23.365386978791662,2018-11-28,2018-11-28
15.543410068625002,27.537543959458333,15.483737760166669,3.5172796760000002,21.294839637125,2018-11-29,2018-11-29
9.903150827291666,15.702808699208331,2.0474363983636366,10.065076055954545,11.506946281541666,2018-11-30,2018-11-30
12.11593079345833,18.965167341791666,17.919762141051432,13.923266037333335,9.038427853,2018-12-01,2018-12-01
14.309909895458334,20.28204526095833,17.229352496174943,14.812628653666662,22.356709486072717,2018-12-02,2018-12-02
15.241778813125002,22.682016438791667,18.054865969461538,21.539250870916664,13.480219586375004,2018-12-03,2018-12-03
13.912639461125002,19.700035899541668,10.811314307624999,16.570918164625002,15.025053540608697,2018-12-04,2018-12-04
12.772326180500002,19.426197227958333,7.652769133083335,13.066600575666667,13.494115876833336,2018-12-05,2018-12-05
15.02516016125,23.716063966333326,13.4238169945,18.790237562416664,20.00003229791667,2018-12-06,2018-12-06
16.64208256041176,24.88253497154167,12.417562048916666,13.247252357416668,22.147417953958335,2018-12-07,2018-12-07
19.340367194458334,31.173467598125004,18.997047067791666,22.225073696708336,33.3891806902353,2018-12-08,2018-12-08
24.92949997586363,31.422783406083337,24.173006707458338,28.011652707375003,38.012173739000005,2018-12-09,2018-12-09
26.2044342385,32.02114134316667,19.409031220708332,24.280907320249995,39.19865732566666,2018-12-10,2018-12-10
15.667659257083335,24.99779244275,17.854281500083328,17.05483605941667,44.77630151645834,2018-12-11,2018-12-11
10.224073403899999,31.375372530750003,26.343280373041665,27.181144966791667,38.1690239145,2018-12-12,2018-12-12
9.675088170833334,24.734580345083334,15.621883241291668,25.607843168695645,28.84706501758333,2018-12-13,2018-12-13
8.896895881583335,15.96587863569565,8.95738561825,14.760313205875,20.46699742843478,2018-12-14,2018-12-14
17.64338484975,27.13291666625,17.184807250125,23.982545779625003,11.829830686583337,2018-12-15,2018-12-15
25.301875985583326,30.320498332826084,24.361832778250005,27.10675894220833,0.21743608075,2018-12-16,2018-12-16
22.387742041041665,33.22848379041666,21.108465853041665,29.187115430250007,22.254278198181815,2018-12-17,2018-12-17
20.94466021478261,37.05405093162501,17.307421582499995,24.18199842516667,31.540493161499995,2018-12-18,2018-12-18
30.147594357750005,36.39193353783333,23.19209205616667,26.53160887817391,9.098800813541667,2018-12-19,2018-12-19
16.388748301666666,32.93747911125,14.620532868625,18.479497812761906,0.20533813340000004,2018-12-20,2018-12-20
19.29369943859091,25.574079800625004,13.53171760525,17.861638360125003,28.425332960393362,2018-12-21,2018-12-21
16.403345245625,17.996514123791666,12.69058329270833,25.714677567541667,14.598881825566124,2018-12-22,2018-12-22
27.74844060820833,29.848415388958333,22.543870959416665,27.42719106312499,18.094798368425977,2018-12-23,2018-12-23
22.587194688833332,30.638051684666664,22.297824867041665,30.46557419195833,30.733440675027385,2018-12-24,2018-12-24
29.595829867874993,28.56668691354166,23.45530415529167,26.585239319833338,18.714221223878404,2018-12-25,2018-12-25
20.612583770681816,28.36232969579167,19.75562106441667,24.430496803291664,88.17862185999999,2018-12-26,2018-12-26
14.893554112708337,26.017268412956522,19.33340127913043,20.589398517583337,87.08778249222222,2018-12-27,2018-12-27
23.656391658708333,36.14997459566666,25.920669646375,35.9137376485,4.360165622249999,2018-12-28,2018-12-28
18.712581819375,33.821937157333345,22.400003475458334,29.133982555000006,35.755156449125,2018-12-29,2018-12-29
20.63108739,35.73553815220834,22.85776364708333,28.489031168916664,38.119978181708326,2018-12-30,2018-12-30
22.47684179166666,35.48213520391666,28.258516227125,30.361760722999993,36.07558856620833,2018-12-31,2018-12-31
27.104306655333332,34.93037070941667,30.261216973291663,36.542340452958335,32.85328393687501,2019-01-01,2019-01-01
20.853428043916665,34.659801754375,23.552578191083327,28.82335958141667,42.15614472131818,2019-01-02,2019-01-02
22.08365850229167,35.867144201041675,27.360979322666676,35.87858820412501,34.75298864383333,2019-01-03,2019-01-03
21.631620333291668,37.58701455491668,28.31737110708333,39.49898069308334,46.393175827125,2019-01-04,2019-01-04
19.36570749108333,34.47506282520833,22.609265269041668,28.115466172833333,38.232783367124995,2019-01-05,2019-01-05
14.578843995124998,26.008951962375004,18.964349912458328,19.991858008791667,27.073244357,2019-01-06,2019-01-06
6.281123480041667,15.158401068041668,9.697158750499998,7.575113390625001,37.739937218649885,2019-01-07,2019-01-07
12.268789993125003,24.405973937416665,16.600345604291668,28.89382194966667,34.59953495109091,2019-01-08,2019-01-08
7.114616609652173,18.012045272333335,10.159716872695652,11.864162699958335,20.047443172291665,2019-01-09,2019-01-09
8.215977627833334,26.011404248999995,15.70934813041667,7.5262905918181815,20.816643745,2019-01-10,2019-01-10
15.203359656333339,29.37512407262499,21.280943345875,31.109093608202592,30.944587515375,2019-01-11,2019-01-11
14.958130993625003,29.06041395775,18.132207316625003,15.754453283018922,30.173752082708333,2019-01-12,2019-01-12
13.852149725291666,25.914130213125002,16.485088133749993,23.282769058283886,26.99068404154167,2019-01-13,2019-01-13
10.338840418166665,25.311685131083337,14.13089297120833,43.39945736083309,26.442189266374996,2019-01-14,2019-01-14
16.357569228625,31.39662568258333,22.020716477458333,35.98123133980603,30.880828060750005,2019-01-15,2019-01-15
8.25194449883333,21.518815148875003,12.688131006333336,33.40310437112882,26.17570745308333,2019-01-16,2019-01-16
16.42623325358333,34.52002141504167,20.838714323833333,4.07501217255804,38.23605308165217,2019-01-17,2019-01-17
9.205066567458331,24.568642284291666,15.182923933624997,35.63195386693732,28.06069843995834,2019-01-18,2019-01-18
16.913420863833338,29.909722554624995,21.570313168041665,17.9576332982051,33.85790402166666,2019-01-19,2019-01-19
9.426589793,16.222693463666666,12.965239394958333,13.016593747800497,18.581793198916667,2019-01-20,2019-01-20
15.665206971208333,29.030986515208337,24.44766281,15.609510456397063,35.929268794875,2019-01-21,2019-01-21
23.334680085739134,27.594912606409085,27.320925307583334,7.842412632,37.344238181375,2019-01-22,2019-01-22
23.804346284999994,38.58754750175,27.594763980291663,22.535279559707728,38.04886187183333,2019-01-23,2019-01-23
24.196712144666666,35.05135018241667,26.002412531375,32.54955072266666,35.07342076316666,2019-01-24,2019-01-24
19.751533919791665,40.585343669083336,25.185801085125004,21.45832541170833,38.948033632875,2019-01-25,2019-01-25
22.604360695166672,36.229265192666666,25.001879586125,29.15114856325,33.129574900291665,2019-01-26,2019-01-26
19.177698849291666,31.611609473666665,20.96868551554167,19.565977564666667,27.432095632,2019-01-27,2019-01-27
8.583003193454546,17.450471635124998,8.708069811500001,11.001775236291666,14.195469852791668,2019-01-28,2019-01-28
17.779078043666665,37.27720900966666,24.39779964804167,25.883067915916666,51.81537389994118,2019-01-29,2019-01-29
17.401425902333333,33.59900200513636,17.582077684083334,18.665988373666668,41.62707502885001,2019-01-30,2019-01-30
17.233390958130432,29.043991066772723,15.301415580739127,17.555102531208334,42.848659972294115,2019-01-31,2019-01-31
15.564663219583332,19.836546522875,10.982156943041666,25.44002146254167,21.86703984995833,2019-02-01,2019-02-01
23.244407505416664,26.448728697458336,20.269783827416664,23.501897600916664,28.779218422,2019-02-02,2019-02-02
24.789348079583334,30.975649810625004,20.875498624541667,24.719049195916664,26.095599423375003,2019-02-03,2019-02-03
16.105801134999997,24.550658848208332,14.656499739624998,22.42370891429167,25.194792803416664,2019-02-04,2019-02-04
23.212527779166663,32.19770597949999,21.596470892333333,31.919780162083327,35.273690838166665,2019-02-05,2019-02-05
24.514691977499997,28.680309528249996,20.716099992875005,28.78085327875,30.411623887125,2019-02-06,2019-02-06
20.331908421250006,29.02853422870834,12.533636948958339,12.64971184975,34.41539052233333,2019-02-07,2019-02-07
18.511494315416666,30.52606392854167,19.842268524708334,27.31847302212501,34.481602256875,2019-02-08,2019-02-08
18.3831579825,26.538645873291667,15.34967942525,13.726265678125001,37.37938761883333,2019-02-09,2019-02-09
20.270601255416665,31.33204879791666,20.331908421833337,17.346658167416667,35.182138802875,2019-02-10,2019-02-10
20.164038254090908,24.648983863666665,16.969823456958334,14.89028439770833,29.84269338720833,2019-02-11,2019-02-11
16.651026195,17.591069401083335,13.876672591708333,13.16387461154167,29.756863356833332,2019-02-12,2019-02-12
25.65582268833333,27.59721626779167,17.74943736147826,22.504857306818185,23.400164858954543,2019-02-13,2019-02-13
23.5844579175,25.839744187791663,18.41258542166667,17.633575703291665,36.96740347254166,2019-02-14,2019-02-14
26.95273198666667,32.782985051333334,23.644130223875,26.02693539933333,34.35266361063159,2019-02-15,2019-02-15
25.275718260833333,27.870237510875,18.35209568370833,21.700284359375,26.682513356125,2019-02-16,2019-02-16
23.035963142083336,34.26661846045834,17.92294552445833,19.548811558458333,29.458501816583336,2019-02-17,2019-02-17
15.1237420845,22.86757279358334,16.006892240791668,5.375412284777778,26.233744904125,2019-02-18,2019-02-18
14.282117314166667,14.95649613570833,8.92795817866667,35.34651313465945,17.228948409916665,2019-02-19,2019-02-19
22.287198292500005,26.203500035,17.99406183783334,21.68237239805085,36.915088019,2019-02-20,2019-02-20
23.23459835833333,26.617936473958334,18.824569574916666,23.313482983247518,12.745351028055556,2019-02-21,2019-02-21
23.738951974583333,26.062084838625008,20.907495125380954,15.082517574202694,27.148447815791666,2019-02-22,2019-02-22
19.002769070416665,23.004083416,13.848427194529195,22.23893502088586,27.92827496395833,2019-02-23,2019-02-23
18.121580742499994,22.121260230666664,16.373427348499995,13.892018642079222,18.50094205240909,2019-02-24,2019-02-24
20.664886296956514,27.864515509249998,11.563021902200001,25.501610464160485,15.752181403200002,2019-02-25,2019-02-25
17.141483519999998,23.405440993749995,15.339052850708333,51.699552533636364,28.873668613136363,2019-02-26,2019-02-26
19.338732337083336,23.121050056681817,18.71503410533333,33.48129224854546,29.144523083631576,2019-02-27,2019-02-27
26.942455738333333,30.59963252674999,22.35177517295833,31.488995143583335,22.304490056076926,2019-02-28,2019-02-28
19.473831038181817,31.777547537000004,19.154810840625007,27.983042696791667,25.257838096086452,2019-03-01,2019-03-01
18.910452827890307,30.22279781549999,22.15967938754167,36.90200915470833,26.589028697815287,2019-03-02,2019-03-02
16.893874000565813,30.666661695249996,21.123179573041668,31.50534372366666,39.73748628366115,2019-03-03,2019-03-03
13.47047370999671,31.87645643141667,17.516683374666666,20.658062542333333,60.539249627857146,2019-03-04,2019-03-04
12.71795211868239,31.108073287791665,22.955037683374997,28.431811149291672,36.795743403749995,2019-03-05,2019-03-05
7.657893270783562,38.53931919425,24.967547575041664,34.457896821375,34.670428327874994,2019-03-06,2019-03-06
23.21173058452721,34.390867649791666,22.191559113041667,28.981940784583333,38.96448883169565,2019-03-07,2019-03-07
27.447420549716583,32.51666672706667,26.030205113916676,36.52844416183333,37.789736917750005,2019-03-08,2019-03-08
11.635844921080569,58.18654919533334,31.930406736916662,43.03926515904166,40.034693848681826,2019-03-09,2019-03-09
13.074457598318375,24.086359247000004,16.16874315808333,18.171443903708333,29.60155187016667,2019-03-10,2019-03-10
28.209143523,34.08678411004167,24.943024709125,33.093608026000005,35.732268434583325,2019-03-11,2019-03-11
15.598248883130438,23.604893638916664,13.419804162272724,20.996923967636363,22.507904088416666,2019-03-12,2019-03-12
24.612783442541666,30.89635920687499,22.89127823145833,24.203251575249997,35.01456588716667,2019-03-13,2019-03-13
14.427619653208334,18.348008540458334,4.418475548555556,13.207198342291663,27.118202944916675,2019-03-14,2019-03-14
28.694428753500002,27.906204382458327,11.40997578303303,31.490630001624996,30.874288629583337,2019-03-15,2019-03-15
36.67231164458333,37.18565697495834,16.785085584799752,31.514335439750003,36.69274736483333,2019-03-16,2019-03-16
32.13966853,29.091476252208327,17.258996578990445,22.623978988708327,33.10259974383334,2019-03-17,2019-03-17
27.99775641625,28.641072941749997,39.04880441434767,18.07743958241667,1.0145460099999999,2019-03-18,2019-03-18
18.152643039583335,15.428970026083327,22.580345928010036,5.373777427625,30.42682487675162,2019-03-19,2019-03-19
29.2075511525,30.40835417083333,14.225978034208982,22.212812264375,36.55456504056527,2019-03-20,2019-03-20
25.655005258333336,28.388487421041663,10.130496026624158,12.54181123725,29.961644391982574,2019-03-21,2019-03-21
21.299744210416666,17.054018630791667,13.773706223407038,14.772574639166669,46.554583410262026,2019-03-22,2019-03-22
29.77811650749999,32.64402214304167,15.482840043488626,21.615271756000002,24.847050741969596,2019-03-23,2019-03-23
20.077688040833333,20.82400060479167,26.271981169802583,13.541526752499998,34.67398731247236,2019-03-24,2019-03-24
32.78461991166667,35.54262493945833,22.543578309912938,21.656960628958334,37.303781148615386,2019-03-25,2019-03-25
29.649780173749992,27.236432886409094,21.2484197836932,21.865404991625002,17.23693572239918,2019-03-26,2019-03-26
31.372325750000005,35.151076508416665,57.57818089076923,27.94871068391666,49.10458741563636,2019-03-27,2019-03-27
27.817104635000003,32.776445622666664,36.018333001391305,17.691241594545456,26.462274661785717,2019-03-28,2019-03-28
24.559650565,25.841379043041666,15.446953460416667,22.449866639041662,14.868882622681816,2019-03-29,2019-03-29
27.971598692500006,34.423564807874996,28.269142803416667,34.57560657754166,34.383510792125,2019-03-30,2019-03-30
26.080885702916664,31.018156111041666,17.581260255375003,17.185624679874998,22.263300517117646,2019-03-31,2019-03-31
15.804987308333336,14.863309243916667,6.554144723833335,6.800190815750001,10.988027568727274,2019-04-01,2019-04-01
23.979324149411767,26.3915086768125,13.602833917833335,21.781754770055553,8.708887240166666,2019-04-02,2019-04-02
22.344009598375,19.40412664816667,8.088458723333332,14.0712206635625,38.913282733047765,2019-04-03,2019-04-03
24.47382053333334,32.000705619624995,15.760846149583335,16.70742878733333,30.41749283472932,2019-04-04,2019-04-04
22.064857637083335,24.974087005791663,13.397659269833333,16.35021236891666,40.714497429999994,2019-04-05,2019-04-05
22.64441471083333,23.87873231233333,17.35483245654167,22.739236459124996,32.63830014258334,2019-04-06,2019-04-06
24.227774441666668,23.18310033945834,13.996017207291667,18.972524201791668,32.327677169958335,2019-04-07,2019-04-07
11.05000354,9.4697500375,10.053557740333336,16.465098281500005,39.382088368541666,2019-04-08,2019-04-08
16.07520636139917,30.87549405109667,8.88218216166667,22.717165879874997,31.895777477499994,2019-04-09,2019-04-09
20.08308495285968,21.664846836616434,11.121937280375,15.965203368291666,34.76198036408333,2019-04-10,2019-04-10
16.789989105,42.054486296363635,20.746344861375,23.297540381791666,46.14958202624999,2019-04-11,2019-04-11
20.836589009,40.68098285041666,17.082628641083335,26.514940436083332,53.64295253133334,2019-04-12,2019-04-12
23.606528497499998,30.421433031666666,14.282117313958336,21.880118712708335,37.14805524816666,2019-04-13,2019-04-13
29.890921692916663,33.435293299166666,16.575005309499996,24.902970693791662,42.087777947458335,2019-04-14,2019-04-14
17.246114415833336,26.23619718916667,7.994454402999999,13.007745696625001,31.99498361783333,2019-04-15,2019-04-15
26.066989412500003,32.388984335833335,11.7484147709,22.99427426941666,44.95368358570832,2019-04-16,2019-04-16
18.352913114166668,26.70049679166667,7.961757247708335,9.630129582666667,34.03365123183334,2019-04-17,2019-04-17
26.689052786250006,32.41350720125,18.786967847291667,21.553964590499998,40.53629793729167,2019-04-18,2019-04-18
19.395134931250002,23.788815135416666,11.963071593833334,11.475066554541668,35.681587845833334,2019-04-19,2019-04-19
22.94114139375,27.664245435833337,23.147133469499995,17.672812289624996,33.67643481520833,2019-04-20,2019-04-20
23.121793172916664,25.207871663749998,16.902794287958333,15.614526381333333,34.60258173208333,2019-04-21,2019-04-21
17.222408978333334,16.44458824809091,33.05682372959091,7.910436930217391,31.239146231130434,2019-04-22,2019-04-22
22.892842008695652,22.21689940883333,45.7226116775,14.535520265624998,37.94551550304762,2019-04-23,2019-04-23
26.56725588416667,21.69211007108333,16.79174971992308,21.763226382625007,43.377829336181826,2019-04-24,2019-04-24
24.434583946666667,25.821760749583333,11.443186829333333,17.980982975833335,46.65802278875,2019-04-25,2019-04-25
24.743572062500004,30.70426342270834,6.869969517272727,19.944447135,19.230831726875,2019-04-26,2019-04-26
28.660691234166666,23.214980065625,12.787494384761818,27.770511188416666,12.321922870625,2019-04-27,2019-04-27
23.88527174375,21.316092787416665,8.936512019586514,17.270637282458335,11.359809083499998,2019-04-28,2019-04-28
21.14443272333333,17.916406094708336,16.296664580087093,17.73003231029167,18.098391575631585,2019-04-29,2019-04-29
25.80214245583333,25.652552973291666,14.426435624609928,27.13700380925,37.808537777999994,2019-04-30,2019-04-30
33.550550767500006,27.39122419008334,22.37302832475,29.257414310624995,22.642779853791666,2019-05-01,2019-05-01
30.26203440083334,25.03948131616667,24.097803251333335,20.617934216272726,31.52414458487499,2019-05-02,2019-05-02
26.55090730708332,22.93787167649999,16.81451197020833,20.777407158875,25.247108249708333,2019-05-03,2019-05-03
25.822578178750003,21.911181008958327,16.986172033625,18.33165996304167,23.823964577166667,2019-05-04,2019-05-04
34.86988097291667,31.699074364708338,25.749009579916663,23.615520215000004,23.50108017195834,2019-05-05,2019-05-05
20.332398878,22.816074773565216,20.94252779279167,19.767562633434785,28.683579243124996,2019-05-06,2019-05-06
19.05917166191667,21.33571108120833,14.116996680375001,16.686175636749997,17.904962090041668,2019-05-07,2019-05-07
17.162736670791666,18.75590554945833,12.743716170291668,15.344774851875002,16.054303116166665,2019-05-08,2019-05-08
13.981303487583332,11.444331229349999,6.392293807125,8.937767325625,19.898299558772724,2019-05-09,2019-05-09
16.36901323279167,16.682088492541666,13.634713644416665,13.221094633250003,21.790201535916665,2019-05-10,2019-05-10
18.917756466875,20.470871330208332,14.26413387779167,17.063010349083335,39.713147060749996,2019-05-11,2019-05-11
14.95404384895833,16.373100377291667,9.547569266916666,9.384900919666666,33.950735512695644,2019-05-12,2019-05-12
11.385149378374997,14.827342374041669,5.337810557708333,6.498559560125002,23.8517571595,2019-05-13,2019-05-13
20.649070825625,21.17467759220833,15.997083095125,24.084724389124997,35.99793282162501,2019-05-14,2019-05-14
20.074418326125002,9.6502383334,17.002520611875003,20.113654911,36.60691733516667,2019-05-15,2019-05-15
16.601980462125,33.7746857475795,10.618401093249998,12.477234356166667,32.155199675875004,2019-05-16,2019-05-16
12.513201226291669,20.93795018933333,6.931796864958334,7.222801543625001,25.58470637554166,2019-05-17,2019-05-17
15.907983347291667,17.9834352625,10.029852303125002,15.486190048041665,22.717983309083333,2019-05-18,2019-05-18
14.193017565791665,12.030918190166666,6.384119517666669,7.731242305125,18.516398889083337,2019-05-19,2019-05-19
14.3203729845,42.19894827,15.915340207416664,16.024058246791668,35.972592524374996,2019-05-20,2019-05-20
19.987942956263154,27.452643326977388,26.893410007208335,19.54635927229167,39.53821727991667,2019-05-21,2019-05-21
23.089096019166664,23.737367820297905,17.002520612125,13.62899164179167,36.24397891133333,2019-05-22,2019-05-22
15.290824546666668,10.97643494075,4.790133211041668,15.110172766791669,20.706454331866667,2019-05-23,2019-05-23
21.594018605416668,20.349891856708332,13.479402157041664,14.277852466869565,43.897331923357136,2019-05-24,2019-05-24
15.312077696666664,13.703377669624999,5.558516354125,4.956071272333333,23.12015831495833,2019-05-25,2019-05-25
24.289899037083334,21.773852958083335,14.770939781333333,15.021073016958335,17.12023036875,2019-05-26,2019-05-26
22.681199010833335,23.110349169916663,15.024342732583333,20.73824165326087,17.68098657845833,2019-05-27,2019-05-27
17.732377975652174,18.276074799875005,8.427691707291666,7.289013283416666,18.812308141833338,2019-05-28,2019-05-28
19.64608559541667,19.351811199791666,12.482138929875001,14.726798622291666,20.183953794958335,2019-05-29,2019-05-29
17.397338757083336,18.002236126291667,8.35412310825,10.450828173833335,22.093467647875002,2019-05-30,2019-05-30
18.365174546250003,14.873935819500003,0.980914651,11.445639115458334,15.251587960333339,2019-05-31,2019-05-31
17.838750352083334,17.458645924,8.366384541416668,10.481073041833335,17.722675451124996,2019-06-01,2019-06-01
27.9715986925,24.759920639958334,19.25371973516667,21.105196137916668,21.668404633833333,2019-06-02,2019-06-02
28.860143880416675,22.422074056583337,19.956708567708333,21.330806507083334,18.55318318829167,2019-06-03,2019-06-03
20.795390593333337,23.293737560130438,22.692643013749997,16.883673560956524,24.254452347999997,2019-06-04,2019-06-04
34.950806433333334,24.49262139791667,17.703377022391305,26.429110402166668,37.185073100428575,2019-06-05,2019-06-05
16.4921180225,22.04932648883333,11.650813763541668,16.037137109125002,31.117065005583324,2019-06-06,2019-06-06
10.531753632125,16.813694541166665,5.07296360125,4.409211354875,27.906204381458338,2019-06-07,2019-06-07
